-72.77839,43.66219,412.9
-72.78267,43.66368,440.7
-72.78307,43.66384,444.4
-72.78367,43.664119,449.2
-72.78411,43.66437,452.3
-72.78465,43.66475,456.5
-72.78493,43.66499,458.7
-72.78522,43.66527,460.5
-72.78791,43.66847,473.7
-72.78814,43.66872,474.2
-72.78847,43.668999,474.5
-72.78864,43.66913,474.9
-72.789019,43.66935,477.2
-72.78951,43.66956,481.4
-72.789959,43.6697,486.9
-72.79027,43.66977,488.0
-72.79074,43.66984,485.1
-72.79139,43.66986,484.5
-72.79185,43.66983,486.0
-72.79216,43.66979,486.4
-72.79246,43.66973,486.5
-72.79276,43.66965,486.5
-72.79303,43.66956,486.7
-72.7935,43.66937,490.2
-72.79389,43.66917,491.5
-72.79512,43.66841,487.1
-72.79584,43.66801,484.5
-72.79634,43.6678,485.2
-72.79679,43.66764,486.7
-72.79735,43.66749,489.2
-72.79765,43.66743,489.4
-72.79855,43.667319,482.1
-72.79918,43.66728,490.3
-72.79977,43.6673,495.1
-72.80004,43.667319,496.8
-72.80032,43.66736,498.8
-72.80032,43.66737,498.6
-72.80109,43.667499,501.1
-72.80249,43.66786,506.3
-72.80354,43.66811,512.5
-72.80381,43.66815,513.0
-72.80449,43.66822,513.7
-72.804599,43.66822,513.8
-72.80521,43.6685,510.2
-72.805359,43.66859,509.1
-72.80551,43.66874,507.3
-72.80565,43.6689,505.5
-72.8055,43.66927,500.1
-72.80548,43.66942,498.2
-72.80549,43.66964,495.5
-72.80555,43.66986,493.4
-72.80569,43.67013,489.7
-72.80587,43.67037,488.4
-72.8062,43.67075,487.2
-72.80695,43.67149,486.5
-72.8073,43.67193,487.0
-72.80764,43.67239,485.1
-72.8079,43.67274,483.5
-72.80821,43.67304,482.3
-72.80899,43.67371,482.5
-72.80932,43.67411,482.5
-72.80951,43.67443,482.7
-72.80967,43.67481,482.8
-72.80999,43.67578,482.5
-72.81041,43.67686,483.6
-72.81052,43.67729,483.0
-72.81055,43.67808,481.9
-72.81078,43.67898,483.5
-72.81081,43.67921,483.2
-72.81082,43.67964,481.8
-72.81088,43.67993,480.1
-72.811,43.680169,478.9
-72.81111,43.68032,477.0
-72.81132,43.68051,475.0
-72.81177,43.68086,473.2
-72.812209,43.68124,468.8
-72.81255,43.6816,466.5
-72.81322,43.6824,464.8
-72.81337,43.68265,464.6
-72.81348,43.68293,463.7
-72.81355,43.68336,459.5
-72.81365,43.68457,447.5
-72.81371,43.68515,440.6
-72.81371,43.68544,437.8
-72.81364,43.68595,433.6
-72.81354,43.6863,432.3
-72.81331,43.68699,431.0
-72.81309,43.68752,430.1
-72.81302,43.68764,429.8
-72.81284,43.687869,429.5
-72.81226,43.688429,428.7
-72.812119,43.68859,428.0
-72.81196,43.68883,426.3
-72.8119,43.68896,425.7
